table_schema,table_name,approx_rows
factset_ff_usc_old,ff_basic_der_saf_am,0
factset_ff_usc_old,ff_basic_der_ytd_am,0
factset_ff_usc_old,ff_basic_ltm_am,0
factset_ff_usc_old,ff_basic_qf_am,0
factset_ff_usc_old,ff_basic_r_af_am,0
factset_ff_usc_old,ff_basic_r_ltm_am,0
factset_ff_usc_old,ff_basic_r_qf_am,0
factset_ff_usc_old,ff_basic_r_saf_am,0
factset_ff_usc_old,ff_basic_r_ytd_am,0
factset_ff_usc_old,ff_basic_saf_am,0
factset_ff_usc_old,ff_basic_ytd_am,0
factset_ff_usc_old,ff_sec_map_usc,0
factset_ff_usc_old,ff_segbus_af_am,0
factset_ff_usc_old,ff_segreg_af_am,0
factset_ff_usc_old,monthly_prices_final_usc_v3,0
factset_ff_usc_old,wrds_ffheader_usc_v3,0
factset_ff_usc_old,wrds_fund_af_usc_v3,0
factset_ff_usc_old,wrds_fund_ltm_usc_v3,0
factset_ff_usc_old,wrds_fund_qf_usc_v3,0
factset_ff_usc_old,wrds_fund_r_af_usc_v3,0
factset_ff_usc_old,wrds_fund_saf_usc_v3,0
factset_own,own_ent_13f_combined_inst,0
factset_own,wrds_own_fund,0
factset_own,wrds_own_13f,0
factset_own,wrds_holdings_by_security_msci,0
factset_own,wrds_holdings_by_firm_msci,0
factset_own,own_uksr_detail_eq,0
factset_own,own_uksr_cust_detail_eq,0
factset_own,own_stakes_detail_eq,0
factset_own,own_sec_prices_eq,0
factset_own,own_sec_map_eq,0
factset_own,own_sec_entity_hist_eq,0
factset_own,own_sec_entity_eq,0
factset_own,own_sec_coverage_eq,0
factset_own,own_sec_adr_ord_ratio_eq,0
factset_own,own_sec_13f_reportable_eq,0
factset_own,own_inst_stakes_detail_eq,0
factset_own,own_inst_13f_detail_eq,0
factset_own,own_insider_trans_eq,0
factset_own,own_fund_generic_summary_fi,0
factset_own,own_fund_generic_eq,0
factset_own,own_fund_detail_eq,0
factset_own,own_ent_inst_profiles,0
factset_own,own_ent_inst_identifiers,0
factset_own,own_ent_institutions,0
factset_own,own_ent_fund_objectives,0
factset_own,own_ent_fund_managers,0
factset_own,own_ent_fund_identifiers,0
factset_own,own_ent_fund_filing_hist,0
factset_own,own_ent_funds_feeder_master,0
factset_own,own_ent_funds,0
factset_own,own_ent_coverage,0
factset_own,own_ent_address,0
factset_own,own_ent_13f_subfiler_inst,0
factset_own,own_ent_13f_filing_hist,0
factset_own_old,own_ent_fund_managers,0
factset_own_old,wrds_own_13f,0
factset_own_old,wrds_holdings_by_security_msci,0
factset_own_old,wrds_holdings_by_firm_msci,0
factset_own_old,own_uksr_detail_eq,0
factset_own_old,own_uksr_cust_detail_eq,0
factset_own_old,own_stakes_detail_eq,0
factset_own_old,own_sec_prices_eq,0
factset_own_old,own_sec_map_eq,0
factset_own_old,own_sec_entity_hist_eq,0
factset_own_old,own_sec_entity_eq,0
factset_own_old,own_sec_coverage_eq,0
factset_own_old,own_sec_adr_ord_ratio_eq,0
factset_own_old,own_sec_13f_reportable_eq,0
factset_own_old,own_inst_stakes_detail_eq,0
factset_own_old,own_inst_13f_detail_eq,0
factset_own_old,own_insider_trans_eq,0
factset_own_old,own_fund_generic_summary_fi,0
factset_own_old,own_fund_generic_eq,0
factset_own_old,own_fund_detail_eq,0
factset_own_old,own_ent_inst_profiles,0
factset_own_old,own_ent_inst_identifiers,0
factset_own_old,own_ent_institutions,0
factset_own_old,own_ent_fund_objectives,0
factset_own_old,own_ent_fund_identifiers,0
factset_own_old,own_ent_fund_filing_hist,0
factset_own_old,own_ent_funds_feeder_master,0
factset_own_old,own_ent_funds,0
factset_own_old,wrds_own_fund,0
factset_own_old,own_ent_coverage,0
factset_own_old,own_ent_address,0
factset_own_old,own_ent_13f_subfiler_inst,0
factset_own_old,own_ent_13f_filing_hist,0
factset_own_old,own_ent_13f_combined_inst,0
factset_revere_common,company_address_type,0
factset_revere_common,address_type,0
factset_revere_common,company,0
factset_revere_common,company_address,0
factset_revere_common,wrds_company_hist,0
factset_revere_common,wrds_company,0
factset_revere_common,stage_of_development,0
factset_revere_common,region_map,0
factset_revere_common,region,0
factset_revere_common,product_type,0
factset_revere_common,product,0
factset_revere_common,place_of_listing,0
factset_revere_common,indication,0
factset_revere_common,country,0
factset_revere_common,company_valoren,0
factset_revere_common,company_ticker_fs,0
factset_revere_common,company_ticker,0
factset_revere_common,company_sedol_fs,0
factset_revere_common,company_sedol,0
factset_revere_common,company_security,0
factset_revere_common,company_region,0
factset_revere_common,company_redirect,0
factset_revere_common,company_isin_fs,0
factset_revere_common,company_isin,0
factset_revere_common,company_factset,0
factset_revere_common,company_cusip_fs,0
factset_revere_common,company_cusip,0
factset_revere_common,company_alias,0
factset_revere_common_old,address_type,0
factset_revere_common_old,wrds_company_hist,0
factset_revere_common_old,wrds_company,0
factset_revere_common_old,stage_of_development,0
factset_revere_common_old,region_map,0
factset_revere_common_old,region,0
factset_revere_common_old,product_type,0
factset_revere_common_old,product,0
factset_revere_common_old,place_of_listing,0
factset_revere_common_old,indication,0
factset_revere_common_old,country,0
factset_revere_common_old,company_valoren,0
factset_revere_common_old,company_ticker_fs,0
factset_revere_common_old,company_ticker,0
factset_revere_common_old,company_sedol_fs,0
factset_revere_common_old,company_sedol,0
factset_revere_common_old,company_security,0
factset_revere_common_old,company_region,0
factset_revere_common_old,company_redirect,0
factset_revere_common_old,company_isin_fs,0
factset_revere_common_old,company_isin,0
factset_revere_common_old,company_factset,0
factset_revere_common_old,company_cusip_fs,0
factset_revere_common_old,company_cusip,0
factset_revere_common_old,company_alias,0
factset_revere_common_old,company_address_type,0
factset_revere_common_old,company_address,0
factset_revere_common_old,company,0
factset_revere_geo_rev,geo31_report_item,0
factset_revere_geo_rev,geo31_report,0
factset_revere_geo_rev,geo31_region_structure,0
factset_revere_geo_rev,geo31_region_replacement,0
factset_revere_geo_rev,wrds_geo_exp,0
factset_revere_geo_rev_old,wrds_geo_exp,0
factset_revere_geo_rev_old,geo31_region_replacement,0
factset_revere_geo_rev_old,geo31_region_structure,0
factset_revere_geo_rev_old,geo31_report,0
factset_revere_geo_rev_old,geo31_report_item,0
factset_revere_ind_class,wrds_product_merged,0
factset_revere_ind_class,sector_summary,0
factset_revere_ind_class,wrds_company_segrev_detail,0
factset_revere_ind_class,wrds_company_segrev_report,0
factset_revere_ind_class,wrds_company_segrev_summary,0
factset_revere_ind_class,wrds_product_sector,0
factset_revere_ind_class,wrds_sector,0
factset_revere_ind_class,company_rbics2_focus_l6,0
factset_revere_ind_class,company_rbics_focus_2013_l6,0
factset_revere_ind_class,company_sector_all,0
factset_revere_ind_class,company_sector_focus,0
factset_revere_ind_class,company_sector_particip,0
factset_revere_ind_class,company_sector_pureplay,0
factset_revere_ind_class,company_sector_summary,0
factset_revere_ind_class,company_segrev_item,0
factset_revere_ind_class,company_segrev_report,0
factset_revere_ind_class,company_segrev_summary,0
factset_revere_ind_class,indication_sector,0
factset_revere_ind_class,period_fintype,0
factset_revere_ind_class,period_length_unit,0
factset_revere_ind_class,product_sector,0
factset_revere_ind_class,rbics2_structure_l6,0
factset_revere_ind_class,rbics_structure_2013_l6,0
factset_revere_ind_class,sector,0
factset_revere_ind_class,sector_assoc_type,0
factset_revere_ind_class,sector_path,0
factset_revere_ind_class_old,sector_summary,0
factset_revere_ind_class_old,sector_path,0
factset_revere_ind_class_old,sector_assoc_type,0
factset_revere_ind_class_old,sector,0
factset_revere_ind_class_old,company_sector_summary,0
factset_revere_ind_class_old,company_rbics2_focus_l6,0
factset_revere_ind_class_old,company_rbics_focus_2013_l6,0
factset_revere_ind_class_old,company_sector_all,0
factset_revere_ind_class_old,company_segrev_item,0
factset_revere_ind_class_old,company_segrev_report,0
factset_revere_ind_class_old,company_sector_focus,0
factset_revere_ind_class_old,company_sector_particip,0
factset_revere_ind_class_old,wrds_sector,0
factset_revere_ind_class_old,wrds_product_sector,0
factset_revere_ind_class_old,wrds_product_merged,0
factset_revere_ind_class_old,wrds_company_segrev_summary,0
factset_revere_ind_class_old,wrds_company_segrev_report,0
factset_revere_ind_class_old,wrds_company_segrev_detail,0
factset_revere_ind_class_old,rbics_structure_2013_l6,0
factset_revere_ind_class_old,rbics2_structure_l6,0
factset_revere_ind_class_old,product_sector,0
factset_revere_ind_class_old,period_length_unit,0
factset_revere_ind_class_old,period_fintype,0
factset_revere_ind_class_old,indication_sector,0
factset_revere_ind_class_old,company_segrev_summary,0
factset_revere_ind_class_old,company_sector_pureplay,0
factset_revere_supply_chain,supply_chain,0
factset_revere_supply_chain,wrds_relationship,0
factset_revere_supply_chain,relationship,0
factset_revere_supply_chain,relationship_keyword,0
factset_revere_supply_chain,relationship_subsidiary,0
factset_revere_supply_chain,relationship_summary,0
factset_revere_supply_chain,relationship_type,0
factset_revere_supply_chain_old,relationship_summary,0
factset_revere_supply_chain_old,relationship_keyword,0
factset_revere_supply_chain_old,relationship_subsidiary,0
factset_revere_supply_chain_old,wrds_relationship,0
factset_revere_supply_chain_old,supply_chain,0
factset_revere_supply_chain_old,relationship_type,0
factset_revere_supply_chain_old,relationship,0
