"investor_id","investor_type","first_idx","last_idx","obs_hi","obs_lo","n_obs","elig_hi","elig_lo","cov_hi","cov_lo","span","cycle"
"002TYF-E","HF",3,7,1,3,4,0,1,1,3,5,"too short to classify"
"002V00-E","HF",1,22,11,11,22,11,11,1,1,22,"quarterly"
"002V70-E","HF",1,59,29,30,59,29,30,1,1,59,"quarterly"
"002VFW-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"002VWN-E","HF",1,28,14,14,28,14,14,1,1,28,"quarterly"
"002W0N-E","HF",1,8,4,4,8,4,4,1,1,8,"quarterly"
"002WC9-E","HF",1,14,7,7,14,7,7,1,1,14,"quarterly"
"002XFZ-E","HF",1,31,15,16,31,15,16,1,1,31,"quarterly"
"002XHS-E","HF",1,85,41,43,84,42,43,0.976190476190476,1,85,"quarterly"
"002Y31-E","HF",1,44,22,22,44,22,22,1,1,44,"quarterly"
"002Y6P-E","HF",2,12,5,3,8,1,0,5,3,11,"too short to classify"
"002ZJ6-E","HF",1,69,22,23,45,34,35,0.647058823529412,0.657142857142857,69,"intermittent"
"002ZZ8-E","HF",1,35,17,15,32,17,18,1,0.833333333333333,35,"quarterly"
"0031Z8-E","HF",8,85,38,39,77,39,39,0.974358974358974,1,78,"quarterly"
"0034XZ-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"00351Q-E","HF",12,14,2,1,3,4,3,0.5,0.333333333333333,3,"too short to classify"
"00353F-E","HF",1,11,5,6,11,5,6,1,1,11,"quarterly"
"00353R-E","HF",1,39,19,20,39,19,20,1,1,39,"quarterly"
"003546-E","HF",1,55,27,28,55,27,28,1,1,55,"quarterly"
"0035CN-E","HF",1,5,2,3,5,2,3,1,1,5,"too short to classify"
"0035G1-E","HF",1,50,21,23,44,25,25,0.84,0.92,50,"quarterly"
"0035G5-E","HF",1,54,27,27,54,27,27,1,1,54,"quarterly"
"0035G6-E","HF",1,21,8,8,16,10,11,0.8,0.727272727272727,21,"intermittent"
"0035GR-E","HF",1,13,6,7,13,6,7,1,1,13,"quarterly"
"0035H3-E","HF",1,36,9,9,18,18,18,0.5,0.5,36,"intermittent"
"0035K7-E","HF",1,14,7,7,14,7,7,1,1,14,"quarterly"
"0035KC-E","HF",1,14,6,7,13,7,7,0.857142857142857,1,14,"quarterly"
"0035LK-E","HF",1,67,16,16,32,33,34,0.484848484848485,0.470588235294118,67,"intermittent"
"0035PV-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"0035Q7-E","HF",1,14,7,7,14,7,7,1,1,14,"quarterly"
"0035QZ-E","HF",4,85,41,40,81,39,39,1.05128205128205,1.02564102564103,82,"quarterly"
"0035TM-E","HF",1,84,42,42,84,42,42,1,1,84,"quarterly"
"0035YP-E","HF",1,5,2,3,5,2,3,1,1,5,"too short to classify"
"003659-E","HF",1,85,41,42,83,42,43,0.976190476190476,0.976744186046512,85,"quarterly"
"0036G4-E","HF",1,27,13,14,27,13,14,1,1,27,"quarterly"
"0036JX-E","HF",1,68,16,14,30,34,34,0.470588235294118,0.411764705882353,68,"intermittent"
"0036ND-E","HF",12,53,15,15,30,23,23,0.652173913043478,0.652173913043478,42,"intermittent"
"0037CW-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0037W1-E","HF",1,16,8,8,16,8,8,1,1,16,"quarterly"
"00382L-E","HF",1,53,26,27,53,26,27,1,1,53,"quarterly"
"003845-E","HF",1,63,28,28,56,31,32,0.903225806451613,0.875,63,"quarterly"
"0038R8-E","HF",1,1,0,1,1,0,1,0,1,1,"too short to classify"
"003C2C-E","HF",1,25,10,10,20,12,13,0.833333333333333,0.769230769230769,25,"intermittent"
"003CM3-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"003DHL-E","HF",1,56,28,28,56,28,28,1,1,56,"quarterly"
"003G6W-E","HF",1,6,3,2,5,3,3,1,0.666666666666667,6,"too short to classify"
"003G7K-E","HF",9,24,6,6,12,9,8,0.666666666666667,0.75,16,"intermittent"
"003H7V-E","HF",1,8,4,4,8,4,4,1,1,8,"quarterly"
"003HDJ-E","HF",8,10,2,1,3,-34,-35,2,1,3,"too short to classify"
"003HKC-E","HF",1,71,9,10,19,35,36,0.257142857142857,0.277777777777778,71,"intermittent"
"003HX7-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"003JWZ-E","HF",1,21,7,9,16,10,11,0.7,0.818181818181818,21,"intermittent"
"003K1L-E","HF",2,81,30,28,58,26,27,1.15384615384615,1.03703703703704,80,"quarterly"
"003K1N-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"003KFM-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"003KGS-E","HF",1,42,21,21,42,21,21,1,1,42,"quarterly"
"003KJ9-E","HF",1,12,5,6,11,6,6,0.833333333333333,1,12,"quarterly"
"003KJW-E","HF",1,78,36,37,73,39,39,0.923076923076923,0.948717948717949,78,"quarterly"
"003KPH-E","HF",1,2,1,1,2,1,1,1,1,2,"too short to classify"
"003KSP-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"003KTD-E","HF",7,10,1,1,2,-2,-2,1,1,4,"too short to classify"
"003KW9-E","HF",1,64,31,30,61,32,32,0.96875,0.9375,64,"quarterly"
"003KXB-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"003KZ8-E","HF",1,31,15,16,31,15,16,1,1,31,"quarterly"
"003L03-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"003L64-E","HF",1,42,12,13,25,21,21,0.571428571428571,0.619047619047619,42,"intermittent"
"003L68-E","HF",1,19,9,10,19,9,10,1,1,19,"quarterly"
"003L6S-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"003L6W-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"003L78-E","HF",1,35,17,18,35,17,18,1,1,35,"quarterly"
"003LC7-E","HF",9,85,33,35,68,37,37,0.891891891891892,0.945945945945946,77,"quarterly"
"003LFW-E","HF",2,60,10,9,19,25,24,0.4,0.375,59,"intermittent"
"003LFX-E","HF",8,62,8,7,15,26,25,0.307692307692308,0.28,55,"intermittent"
"003LG6-E","HF",1,13,5,6,11,6,7,0.833333333333333,0.857142857142857,13,"quarterly"
"003LGJ-E","HF",2,41,20,19,39,15,15,1.33333333333333,1.26666666666667,40,"quarterly"
"003LGP-E","HF",1,37,18,19,37,18,19,1,1,37,"quarterly"
"003LH5-E","HF",1,85,41,43,84,42,43,0.976190476190476,1,85,"quarterly"
"003LJ9-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"003LJH-E","HF",1,5,2,3,5,2,3,1,1,5,"too short to classify"
"003MJ7-E","HF",1,14,7,7,14,7,7,1,1,14,"quarterly"
"003QRT-E","HF",3,25,9,10,19,-14,-14,9,10,23,"too short to classify"
"003RQ7-E","HF",1,50,11,12,23,25,25,0.44,0.48,50,"intermittent"
"003S0G-E","HF",1,54,27,27,54,27,27,1,1,54,"quarterly"
"003TB5-E","HF",11,11,0,1,1,-1,-1,0,1,1,"too short to classify"
"003TKT-E","HF",1,85,37,37,74,42,43,0.880952380952381,0.86046511627907,85,"quarterly"
"003VX1-E","HF",1,46,22,22,44,23,23,0.956521739130435,0.956521739130435,46,"quarterly"
"003WL1-E","HF",1,43,21,22,43,21,22,1,1,43,"quarterly"
"003XR9-E","HF",1,24,12,12,24,12,12,1,1,24,"quarterly"
"003XXP-E","HF",1,32,16,16,32,16,16,1,1,32,"quarterly"
"003Z1Q-E","HF",9,22,6,5,11,3,2,2,2.5,14,"too short to classify"
"003Z2H-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"00403M-E","HF",46,85,19,19,38,36,37,0.527777777777778,0.513513513513513,40,"intermittent"
"0040W1-E","HF",4,80,21,19,40,29,29,0.724137931034483,0.655172413793103,77,"intermittent"
"004150-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"0043R8-E","HF",1,85,38,41,79,42,43,0.904761904761905,0.953488372093023,85,"quarterly"
"0044GC-E","HF",1,73,36,37,73,36,37,1,1,73,"quarterly"
"0046ZB-E","HF",1,49,23,22,45,24,25,0.958333333333333,0.88,49,"quarterly"
"004912-E","HF",1,36,17,18,35,18,18,0.944444444444444,1,36,"quarterly"
"00491B-E","HF",1,28,14,14,28,14,14,1,1,28,"quarterly"
"00491P-E","HF",4,19,6,5,11,8,8,0.75,0.625,16,"intermittent"
"00495Q-E","HF",1,29,14,15,29,14,15,1,1,29,"quarterly"
"00497R-E","HF",1,44,22,22,44,22,22,1,1,44,"quarterly"
"00497Y-E","HF",1,27,13,14,27,13,14,1,1,27,"quarterly"
"0049B4-E","HF",1,48,24,24,48,24,24,1,1,48,"quarterly"
"0049C0-E","HF",1,1,0,1,1,0,1,0,1,1,"too short to classify"
"0049F1-E","HF",1,25,12,13,25,12,13,1,1,25,"quarterly"
"0049F3-E","HF",1,2,1,1,2,1,1,1,1,2,"too short to classify"
"0049F6-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0049GS-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"0049H1-E","HF",1,85,17,19,36,42,43,0.404761904761905,0.441860465116279,85,"intermittent"
"0049H2-E","HF",1,11,5,6,11,5,6,1,1,11,"quarterly"
"0049H3-E","HF",1,9,4,5,9,4,5,1,1,9,"quarterly"
"0049JC-E","HF",1,28,13,14,27,14,14,0.928571428571429,1,28,"quarterly"
"0049JL-E","HF",1,48,16,18,34,24,24,0.666666666666667,0.75,48,"intermittent"
"0049KQ-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"0049LM-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0049M3-E","HF",1,58,14,24,38,29,29,0.482758620689655,0.827586206896552,58,"intermittent"
"0049M7-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"0049MY-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0049Q0-E","HF",1,49,17,18,35,24,25,0.708333333333333,0.72,49,"intermittent"
"0049Q5-E","HF",1,67,11,16,27,33,34,0.333333333333333,0.470588235294118,67,"intermittent"
"0049S1-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"004B2X-E","HF",1,27,13,14,27,13,14,1,1,27,"quarterly"
"004CWJ-E","HF",1,1,0,1,1,0,1,0,1,1,"too short to classify"
"004DND-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"004F2T-E","HF",1,59,29,30,59,29,30,1,1,59,"quarterly"
"004G1S-E","HF",4,19,8,8,16,-25,-24,8,8,16,"too short to classify"
"004HYR-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"004JBF-E","HF",32,85,10,10,20,32,33,0.3125,0.303030303030303,54,"intermittent"
"004M55-E","HF",85,85,0,1,1,33,33,0,0.0303030303030303,1,"intermittent"
"004P6T-E","HF",5,73,7,7,14,27,27,0.259259259259259,0.259259259259259,69,"intermittent"
"004VPF-E","HF",1,23,11,12,23,11,12,1,1,23,"quarterly"
"004ZNB-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0050WJ-E","HF",1,28,14,14,28,14,14,1,1,28,"quarterly"
"0051Y2-E","HF",5,75,24,24,48,26,26,0.923076923076923,0.923076923076923,71,"quarterly"
"0056HS-E","HF",24,85,31,31,62,32,33,0.96875,0.93939393939394,62,"quarterly"
"0057F6-E","HF",1,33,16,17,33,16,17,1,1,33,"quarterly"
"0058K3-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"005C23-E","HF",1,73,36,37,73,36,37,1,1,73,"quarterly"
"005C4L-E","HF",4,19,7,5,12,-6,-6,7,5,16,"too short to classify"
"005DVM-E","HF",1,27,11,12,23,13,14,0.846153846153846,0.857142857142857,27,"quarterly"
"005FSL-E","HF",1,14,7,7,14,7,7,1,1,14,"quarterly"
"005GHT-E","HF",1,19,9,9,18,9,10,1,0.9,19,"quarterly"
"005GKR-E","HF",1,4,2,2,4,2,2,1,1,4,"too short to classify"
"005GLC-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"005GP2-E","HF",1,12,6,6,12,6,6,1,1,12,"quarterly"
"005GTF-E","HF",1,35,7,12,19,17,18,0.411764705882353,0.666666666666667,35,"intermittent"
"005GTL-E","HF",1,85,38,38,76,42,43,0.904761904761905,0.883720930232558,85,"quarterly"
"005GV1-E","HF",1,41,20,21,41,20,21,1,1,41,"quarterly"
"005GW1-E","HF",4,12,5,4,9,-5,-6,5,4,9,"too short to classify"
"005GXL-E","HF",1,85,35,38,73,42,43,0.833333333333333,0.883720930232558,85,"quarterly"
"005GZS-E","HF",1,33,16,17,33,16,17,1,1,33,"quarterly"
"005H2X-E","HF",5,15,4,4,8,2,2,2,2,11,"too short to classify"
"005H33-E","HF",1,29,13,15,28,14,15,0.928571428571429,1,29,"quarterly"
"005H80-E","HF",1,44,22,22,44,22,22,1,1,44,"quarterly"
"005H8H-E","HF",1,25,12,13,25,12,13,1,1,25,"quarterly"
"005H9H-E","HF",1,43,17,18,35,21,22,0.80952380952381,0.818181818181818,43,"quarterly"
"005HCX-E","HF",1,10,3,3,6,5,5,0.6,0.6,10,"intermittent"
"005HF1-E","HF",2,3,1,1,2,-37,-37,1,1,2,"too short to classify"
"005HG5-E","HF",3,28,9,10,19,1,0,9,10,26,"too short to classify"
"005HKP-E","HF",1,14,7,7,14,7,7,1,1,14,"quarterly"
"005HKW-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"005HLD-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"005HMY-E","HF",1,58,26,26,52,29,29,0.896551724137931,0.896551724137931,58,"quarterly"
"005HRD-E","HF",1,19,9,10,19,9,10,1,1,19,"quarterly"
"005HRL-E","HF",8,18,6,3,9,-24,-25,6,3,11,"too short to classify"
"005HSK-E","HF",8,13,3,3,6,-3,-3,3,3,6,"too short to classify"
"005HSZ-E","HF",12,27,7,8,15,0,0,7,8,16,"too short to classify"
"005HT6-E","HF",1,34,17,17,34,17,17,1,1,34,"quarterly"
"005HTX-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"005HWD-E","HF",1,75,9,10,19,37,38,0.243243243243243,0.263157894736842,75,"intermittent"
"005HWP-E","HF",1,48,16,16,32,24,24,0.666666666666667,0.666666666666667,48,"intermittent"
"005KKM-E","HF",1,19,9,10,19,9,10,1,1,19,"quarterly"
"005KRT-E","HF",5,16,4,6,10,-5,-6,4,6,12,"too short to classify"
"005KW5-E","HF",1,33,16,17,33,16,17,1,1,33,"quarterly"
"005L4S-E","HF",64,85,11,11,22,30,31,0.366666666666667,0.354838709677419,22,"intermittent"
"005LMM-E","HF",2,72,23,24,47,21,20,1.0952380952381,1.2,71,"quarterly"
"005PRW-E","HF",1,34,17,17,34,17,17,1,1,34,"quarterly"
"005S8R-E","HF",1,60,30,30,60,30,30,1,1,60,"quarterly"
"005T39-E","HF",1,3,1,2,3,1,2,1,1,3,"too short to classify"
"005VB4-E","HF",1,10,5,5,10,5,5,1,1,10,"quarterly"
"005VK6-E","HF",1,85,40,42,82,42,43,0.952380952380952,0.976744186046512,85,"quarterly"
"005VRG-E","HF",7,51,22,22,44,8,9,2.75,2.44444444444444,45,"quarterly"
"005VV0-E","HF",26,85,30,30,60,7,7,4.28571428571429,4.28571428571429,60,"quarterly"
"005XZF-E","HF",1,36,14,14,28,18,18,0.777777777777778,0.777777777777778,36,"intermittent"
"005YQ3-E","HF",5,42,7,9,16,6,5,1.16666666666667,1.8,38,"quarterly"
"00637N-E","HF",1,6,3,3,6,3,3,1,1,6,"too short to classify"
"0067VL-E","HF",1,78,34,32,66,39,39,0.871794871794872,0.82051282051282,78,"quarterly"
"00697M-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"0069K5-E","HF",10,65,13,16,29,17,17,0.764705882352941,0.941176470588235,56,"intermittent"
"006CZJ-E","HF",2,11,3,3,6,-10,-10,3,3,10,"too short to classify"
"006F00-E","HF",12,85,36,36,72,22,22,1.63636363636364,1.63636363636364,74,"quarterly"
"006FBL-E","HF",1,10,5,5,10,5,5,1,1,10,"quarterly"
"006GLS-E","HF",8,85,36,34,70,27,27,1.33333333333333,1.25925925925926,78,"quarterly"
"006L4V-E","HF",1,69,22,25,47,34,35,0.647058823529412,0.714285714285714,69,"intermittent"
"006LHB-E","HF",44,58,8,6,14,14,13,0.571428571428571,0.461538461538462,15,"intermittent"
"006PT7-E","HF",18,18,1,0,1,-10,-11,1,0,1,"too short to classify"
"006R8W-E","HF",1,16,8,8,16,8,8,1,1,16,"quarterly"
"006SPG-E","HF",1,48,24,23,47,24,24,1,0.958333333333333,48,"quarterly"
"006TXS-E","HF",2,4,2,1,3,-19,-20,2,1,3,"too short to classify"
"006VH7-E","HF",1,85,35,39,74,42,43,0.833333333333333,0.906976744186046,85,"quarterly"
"006VHQ-E","HF",1,11,5,6,11,5,6,1,1,11,"quarterly"
"006VJG-E","HF",1,1,0,1,1,0,1,0,1,1,"too short to classify"
"006VN5-E","HF",3,85,35,34,69,25,25,1.4,1.36,83,"quarterly"
"006VP8-E","HF",29,65,18,19,37,15,15,1.2,1.26666666666667,37,"quarterly"
"006VPG-E","HF",1,31,15,16,31,15,16,1,1,31,"quarterly"
"006VXS-E","HF",1,1,0,1,1,0,1,0,1,1,"too short to classify"
"006VZS-E","HF",2,5,2,2,4,-31,-31,2,2,4,"too short to classify"
"006W8M-E","HF",2,60,22,20,42,-4,-4,22,20,59,"too short to classify"
"006WGQ-E","HF",1,5,2,3,5,2,3,1,1,5,"too short to classify"
"006WK6-E","HF",1,11,5,5,10,5,6,1,0.833333333333333,11,"quarterly"
"006WL9-E","HF",1,85,31,33,64,42,43,0.738095238095238,0.767441860465116,85,"intermittent"
"006WLN-E","HF",1,43,18,21,39,21,22,0.857142857142857,0.954545454545455,43,"quarterly"
"006WN9-E","HF",1,65,23,21,44,32,33,0.71875,0.636363636363636,65,"intermittent"
"006WP4-E","HF",1,19,9,10,19,9,10,1,1,19,"quarterly"
"006WPN-E","HF",1,20,9,10,19,10,10,0.9,1,20,"quarterly"
"006WQQ-E","HF",2,85,17,17,34,33,33,0.515151515151515,0.515151515151515,84,"intermittent"
"006WRS-E","HF",1,39,19,20,39,19,20,1,1,39,"quarterly"
"006WSJ-E","HF",1,50,9,10,19,25,25,0.36,0.4,50,"intermittent"
"006WSY-E","HF",1,12,6,6,12,6,6,1,1,12,"quarterly"
"006WTZ-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"006WV4-E","HF",1,20,10,10,20,10,10,1,1,20,"quarterly"
"006WVY-E","HF",1,35,17,18,35,17,18,1,1,35,"quarterly"
"006WX3-E","HF",1,15,7,8,15,7,8,1,1,15,"quarterly"
"006WXR-E","HF",1,2,1,1,2,1,1,1,1,2,"too short to classify"
"006WY9-E","HF",1,32,16,16,32,16,16,1,1,32,"quarterly"
"006WYB-E","HF",9,85,14,17,31,32,33,0.4375,0.515151515151515,77,"intermittent"
"006X0R-E","HF",2,85,42,42,84,33,33,1.27272727272727,1.27272727272727,84,"quarterly"
"006X5F-E","HF",1,11,5,6,11,5,6,1,1,11,"quarterly"
"006X8Z-E","HF",3,35,9,14,23,4,5,2.25,2.8,33,"quarterly"
"006YJK-E","HF",1,2,1,1,2,1,1,1,1,2,"too short to classify"
"006Z9C-E","HF",6,85,40,40,80,17,17,2.35294117647059,2.35294117647059,80,"quarterly"
"00707J-E","HF",4,11,4,4,8,-20,-20,4,4,8,"too short to classify"
"0071PS-E","HF",12,46,18,17,35,-2,-3,18,17,35,"too short to classify"
"0073CD-E","HF",1,85,29,29,58,42,43,0.69047619047619,0.674418604651163,85,"intermittent"
"0074DB-E","HF",33,85,26,26,52,17,17,1.52941176470588,1.52941176470588,53,"quarterly"
"0076JN-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0076JZ-E","HF",1,19,9,10,19,9,10,1,1,19,"quarterly"
"007841-E","HF",7,10,1,1,2,-3,-4,1,1,4,"too short to classify"
"00786C-E","HF",1,7,3,4,7,3,4,1,1,7,"too short to classify"
"0078CF-E","HF",4,27,6,6,12,2,3,3,2,24,"too short to classify"
"0078M6-E","HF",8,38,15,14,29,11,10,1.36363636363636,1.4,31,"quarterly"
"0079GT-E","HF",48,61,7,7,14,20,20,0.35,0.35,14,"intermittent"
"0079W2-E","HF",4,85,41,41,82,33,33,1.24242424242424,1.24242424242424,82,"quarterly"
"007BGZ-E","HF",1,4,2,2,4,2,2,1,1,4,"too short to classify"
"007C9Q-E","HF",12,50,20,19,39,25,24,0.8,0.791666666666667,39,"intermittent"
"007CKF-E","HF",8,11,1,1,2,5,5,0.2,0.2,4,"intermittent"
"007FNT-E","HF",4,4,1,0,1,-7,-8,1,0,1,"too short to classify"
"007GTR-E","HF",2,38,15,13,28,15,15,1,0.866666666666667,37,"quarterly"
"007K4T-E","HF",4,37,10,10,20,6,6,1.66666666666667,1.66666666666667,34,"quarterly"
"007KGB-E","HF",8,40,9,6,15,10,9,0.9,0.666666666666667,33,"intermittent"
"007LCD-E","HF",58,85,14,14,28,42,42,0.333333333333333,0.333333333333333,28,"intermittent"
"007MRD-E","HF",4,49,18,19,37,16,16,1.125,1.1875,46,"quarterly"
"007MXW-E","HF",4,17,7,7,14,8,8,0.875,0.875,14,"quarterly"
"007PW2-E","HF",3,67,27,28,55,23,24,1.17391304347826,1.16666666666667,65,"quarterly"
"007Q68-E","HF",1,28,13,14,27,14,14,0.928571428571429,1,28,"quarterly"
"007RFP-E","HF",3,33,15,16,31,6,7,2.5,2.28571428571429,31,"quarterly"
"007RJ3-E","HF",4,71,34,34,68,25,26,1.36,1.30769230769231,68,"quarterly"
"007RLP-E","HF",1,20,10,10,20,10,10,1,1,20,"quarterly"
"007RTB-E","HF",3,31,14,15,29,5,6,2.8,2.5,29,"quarterly"
"007S3T-E","HF",4,5,1,1,2,-7,-7,1,1,2,"too short to classify"
"007SH0-E","HF",24,85,29,29,58,32,33,0.90625,0.878787878787879,62,"quarterly"
"007SND-E","HF",4,14,4,4,8,-2,-3,4,4,11,"too short to classify"
"007T4G-E","HF",20,26,4,3,7,4,3,1,1,7,"too short to classify"
"007TVQ-E","HF",10,85,14,13,27,34,34,0.411764705882353,0.382352941176471,76,"intermittent"
"007TVS-E","HF",57,85,14,15,29,42,42,0.333333333333333,0.357142857142857,29,"intermittent"
"007V12-E","HF",21,85,31,31,62,32,33,0.96875,0.93939393939394,65,"quarterly"
"007WT8-E","HF",9,10,1,1,2,-5,-5,1,1,2,"too short to classify"
"007X2H-E","HF",4,7,2,2,4,-7,-6,2,2,4,"too short to classify"
"007YBN-E","HF",4,27,7,6,13,4,4,1.75,1.5,24,"quarterly"
"007YC3-E","HF",4,85,41,41,82,33,33,1.24242424242424,1.24242424242424,82,"quarterly"
"007YF5-E","HF",9,10,1,1,2,-4,-4,1,1,2,"too short to classify"
"007Z50-E","HF",4,36,13,12,25,18,17,0.722222222222222,0.705882352941177,33,"intermittent"
"007ZR0-E","HF",4,13,5,5,10,6,6,0.833333333333333,0.833333333333333,10,"quarterly"
"007ZV4-E","HF",4,13,5,5,10,6,6,0.833333333333333,0.833333333333333,10,"quarterly"
"007ZYJ-E","HF",4,72,19,18,37,19,19,1,0.947368421052632,69,"quarterly"
"00804J-E","HF",4,26,10,7,17,13,12,0.769230769230769,0.583333333333333,23,"intermittent"
"008058-E","HF",4,27,9,10,19,-4,-4,9,10,24,"too short to classify"
"00809H-E","HF",4,44,9,8,17,13,13,0.692307692307692,0.615384615384615,41,"intermittent"
"0080C9-E","HF",4,21,9,8,17,10,10,0.9,0.8,18,"quarterly"
"0080DP-E","HF",4,44,21,19,40,13,12,1.61538461538462,1.58333333333333,41,"quarterly"
"0080DW-E","HF",5,25,3,4,7,12,12,0.25,0.333333333333333,21,"intermittent"
"0080FD-E","HF",4,85,41,41,82,33,33,1.24242424242424,1.24242424242424,82,"quarterly"
"0080FN-E","HF",4,85,41,41,82,32,33,1.28125,1.24242424242424,82,"quarterly"
"0080FP-E","HF",4,20,8,8,16,-1,-2,8,8,17,"too short to classify"
"0080FX-E","HF",4,4,1,0,1,-36,-37,1,0,1,"too short to classify"
"0080FY-E","HF",4,19,8,8,16,5,6,1.6,1.33333333333333,16,"quarterly"
"0080GP-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0080GW-E","HF",4,30,11,10,21,-23,-24,11,10,27,"too short to classify"
"0080GZ-E","HF",10,60,14,13,27,-8,-9,14,13,51,"too short to classify"
"0080H6-E","HF",4,14,6,5,11,-29,-30,6,5,11,"too short to classify"
"0080J3-E","HF",4,26,8,6,14,5,4,1.6,1.5,23,"quarterly"
"0080JG-E","HF",4,10,3,1,4,-4,-5,3,1,7,"too short to classify"
"0080JJ-E","HF",4,12,5,3,8,-3,-4,5,3,9,"too short to classify"
"0080JR-E","HF",4,7,2,2,4,-10,-9,2,2,4,"too short to classify"
"0080JT-E","HF",1,85,42,43,85,42,43,1,1,85,"quarterly"
"0080JX-E","HF",4,19,8,8,16,-2,-2,8,8,16,"too short to classify"
"0080KW-E","HF",4,85,22,25,47,31,31,0.709677419354839,0.806451612903226,82,"intermittent"
"0080KZ-E","HF",4,15,6,6,12,-4,-4,6,6,12,"too short to classify"
"0080LC-E","HF",4,18,8,7,15,0,-1,8,7,15,"too short to classify"
"0080LQ-E","HF",4,20,8,7,15,1,0,8,7,17,"too short to classify"
"0080MF-E","HF",4,85,33,33,66,33,33,1,1,82,"quarterly"
"0080MR-E","HF",4,85,38,38,76,33,33,1.15151515151515,1.15151515151515,82,"quarterly"
"0080MS-E","HF",4,13,5,5,10,6,6,0.833333333333333,0.833333333333333,10,"quarterly"
"0080MY-E","HF",4,14,6,5,11,-9,-10,6,5,11,"too short to classify"
"0080N0-E","HF",4,9,3,3,6,-5,-5,3,3,6,"too short to classify"
"0080ND-E","HF",12,31,10,10,20,15,15,0.666666666666667,0.666666666666667,20,"intermittent"
"0080QS-E","HF",62,85,6,6,12,33,33,0.181818181818182,0.181818181818182,24,"intermittent"
"0080QT-E","HF",79,85,3,4,7,42,42,0.0714285714285714,0.0952380952380952,7,"intermittent"
"0080QY-E","HF",4,85,41,41,82,40,41,1.025,1,82,"quarterly"
"0080Z3-E","HF",4,75,33,34,67,28,28,1.17857142857143,1.21428571428571,72,"quarterly"
"008136-E","HF",4,29,11,10,21,14,14,0.785714285714286,0.714285714285714,26,"intermittent"
"0081HB-E","HF",4,22,9,8,17,11,10,0.818181818181818,0.8,19,"quarterly"
"008225-E","HF",4,85,38,40,78,42,42,0.904761904761905,0.952380952380952,82,"quarterly"
"0082QH-E","HF",4,24,11,10,21,12,11,0.916666666666667,0.909090909090909,21,"quarterly"
"0082XP-E","HF",3,75,25,24,49,37,37,0.675675675675676,0.648648648648649,73,"intermittent"
"0086PT-E","HF",5,6,1,1,2,3,2,0.333333333333333,0.5,2,"too short to classify"
"0088Q5-E","HF",6,85,40,40,80,35,36,1.14285714285714,1.11111111111111,80,"quarterly"
"0088SH-E","HF",1,85,41,41,82,42,43,0.976190476190476,0.953488372093023,85,"quarterly"
"0088SM-E","HF",1,53,26,27,53,26,27,1,1,53,"quarterly"
"0088SN-E","HF",23,25,1,2,3,-1,0,1,2,3,"too short to classify"
"0088YJ-E","HF",40,85,23,23,46,29,30,0.793103448275862,0.766666666666667,46,"intermittent"
"0089D5-E","OEF",71,85,6,6,12,24,24,0.25,0.25,15,"intermittent"
"008BKH-E","HF",4,11,4,4,8,-3,-3,4,4,8,"too short to classify"
"008C1Y-E","HF",5,43,11,12,23,6,7,1.83333333333333,1.71428571428571,39,"quarterly"
